,authorChannelUrl,text,offensive/non offensive,Algerian Dialect
163,http://www.youtube.com/channel/UCAT7qWURehbMtG44T4FJ2FQ,روحي اترباي متحشميش بهدلتي بروحك فخورة نتي تهدري اتن,1.0,1.0
164,http://www.youtube.com/channel/UCHXHQRFEYJAxzy4dX3LfJrg,سمحلي منيا نتيا كارثة عضما كي عندنا وحدا كما نتيا الجزاير ني زين ني فهما دوماج,1.0,1.0
165,http://www.youtube.com/channel/UCFob5tTvTqB6S67Vq0LnaTQ,راني حاب نعرف الشيطان شحال يخلص فيها هاد المخلوقة يعني الرسول صلى الله عليه سلم يحث على الستر وهي راهي تحث على العراء الله يهديها,1.0,1.0
166,http://www.youtube.com/channel/UCFXjgtLMuLquw5b0FdslWyQ,نتي تحرقينا ليجان تعنا رجال,1.0,1.0
167,http://www.youtube.com/channel/UCFXjgtLMuLquw5b0FdslWyQ,متزخيش علبالنا بلي كنتي فخستوغوا,1.0,1.0
168,http://www.youtube.com/channel/UC8s1ccSe8NFa-7nJ7uPTgaQ,وجه الشر,1.0,1.0
169,http://www.youtube.com/channel/UCiamY4WaFmM8nPoVAEc6dHQ,علاه تهدر هك تعي,1.0,1.0
170,http://www.youtube.com/channel/UCkZIM2xMcXarvPQ1Ver0YDw,مالكي تعوجي في فمك,1.0,1.0
171,http://www.youtube.com/channel/UCTW_fPI7ufwgNDrBFlSotpA,ياي روحي ديري لحجاب راكي بخصتي رانا قريب نزوجوك يلباخصة,1.0,1.0
172,http://www.youtube.com/channel/UC1t-7nKg2cOVeMsQwMbML6g,حنا بنات الجزاير لوكان غير قلة كلمة طيبة ونصحتيهم بصح فات الاوان الله يهديك ويهدي الناس,0.0,1.0
173,http://www.youtube.com/channel/UCTc-m15jj9Aa0KePRtNq5hQ,الله قالت كلمة الحق علاش كامل تهجمو عليها ما فهمتش,0.0,1.0
174,http://www.youtube.com/channel/UCmokT6OH6tw2uC6Ds_BWaoA,نتي عشتي مع لڨور تعرفي نتاعهم انا مغترب منذ 32 سنة او نعرف مليح الاوروبيين صحيح بعض المسلمين قد يكونو على خطا في بعض التصرفات التي توذي الاخر هذا نتيجة لعدم المبالاة نتيجة لنقص في معرفة دينهم لكن ما تتكلميش بدون علم من اللخر ما تقدريش تعرفي خير من رسولنا الكريم ص س الحديث الخير في في امتي الى يوم الدين صدق رسول الله صلى الله عليه سلم لازم عليك توزني كلامة قبل اي تصريح,1.0,1.0
175,http://www.youtube.com/channel/UC0NiovueY1ftjP3_9zlxjCg,ربي يهديك تقوصي ضوفرك سنسلة لي في رقبتك استري روحك من بعد انصحينا علي اقل تكون نصحية مقبولة نتي نفسك مرحمتيهش,1.0,1.0
176,http://www.youtube.com/channel/UCpZNADqDSKAc569m0kfQplw,ريحا تعدم الشعب الجزايري,1.0,1.0
177,http://www.youtube.com/channel/UCtapEt9IMXMHckHqFGPMk3g,نقلك حاش متتفخريش راكي خليقة بالشعة مدايرة كيلوا مكياج نقصي شوي قاع ناس يكرهكي يجن,1.0,1.0
178,http://www.youtube.com/channel/UCjAxfJsshmXUgsPuPsglwRg,كي جيتي تعرفي دين روحي ستري روحك يا وحد الخامجة ولابخوشان فوا اهدري روحك قبل ماتهدري على الناس وترباي نتيا قبل ماتهدري على تربية الناس وما تقوليش لناس يشدو فمهم حتى تشدي فمك,1.0,1.0
179,http://www.youtube.com/channel/UCj2mK_jZ0wrqoyVhKi6-RBA,لا تعممي عندما تتكلمي اختي ماشي كلشي كيف كيف,0.0,1.0
180,http://www.youtube.com/channel/UCDdr0Powd5c_Dycstr1ARvw,موشكل عنده لحق,0.0,1.0
181,http://www.youtube.com/channel/UCuQupj8IUCcS7YX5SZuaA9w,مدايرا صليب في سلسلة تعا نعتلة الله عليك,1.0,1.0
182,http://www.youtube.com/channel/UCfpQOhRInDB1o9RrX6CIgsw,عندها الحق واش قالت مليون بالمية صح,0.0,1.0
183,http://www.youtube.com/channel/UC7Ewa2pOn_69F7_O5mUKFgg,نحبك,0.0,1.0
184,http://www.youtube.com/channel/UCrvYq-ikTwBsqseCPABeVJQ,نتيا مرة نتي,1.0,1.0
185,http://www.youtube.com/channel/UCsifuTSoEQmtdmzOEx7owMA,صبعي لوسطاني او يسنا فيك,1.0,1.0
186,http://www.youtube.com/channel/UCTj-7tZFtCkU-UJ4ZzZj2kQ,والله ماتحشمي,1.0,1.0
187,http://www.youtube.com/channel/UCP99eoNcqMekCPUDVOpnhQQ,ربي يهدي ما خلق,0.0,1.0
188,http://www.youtube.com/channel/UCotd27Jz0koLleKsrF-PFLQ,اذهبي غدا هذي درسا في التربية عندها تعالي وتكلمي بطريقة لاءقة,1.0,1.0
189,http://www.youtube.com/channel/UCotd27Jz0koLleKsrF-PFLQ,حاطة روحك شي واش ونتي قرواش محطوط,1.0,1.0
190,http://www.youtube.com/channel/UCN2DQLbmC6lzlzUWOnOEodA,تهدر على الاسلام وهي لابسة الصليب كي الخماجة طحانة,1.0,1.0
191,http://www.youtube.com/channel/UCH8fsKEXoYnmSKNPxe6YDow,تبهدلي ياوحد الحلوفة الكافرة,1.0,1.0
192,http://www.youtube.com/channel/UCVt4wm9QKMuGGEcpChP0D4g,تحيا مونيا,0.0,1.0
193,http://www.youtube.com/channel/UC0Jur0FIA7iXKeWzaL0VVPA,يعطيها الصحة فواش قالت كامل برافو,0.0,1.0
194,http://www.youtube.com/channel/UCJ_XZsczOt5w0wtieMjn_og,نتي هيا كيف كيف,1.0,1.0
195,http://www.youtube.com/channel/UCBvcGroOBQetu-EyRcw28Bw,بنحن شون يماك,0.0,1.0
197,http://www.youtube.com/channel/UC3KTDkmVPMFuFYUOnReD2pg,سيري يالحولة,1.0,1.0
198,http://www.youtube.com/channel/UCtL45-AtKMOz3dwYb6FaIAQ,على من راهي تهدر شكون راهي قاصدة,0.0,1.0
199,http://www.youtube.com/channel/UC85cI2hhxv8tRIFkeVC1B2w,اتحداك اذا سجدتي لله مرة واحدة,0.0,1.0
200,http://www.youtube.com/channel/UC85cI2hhxv8tRIFkeVC1B2w,انتي عار على المجتمع الجزايري,1.0,1.0
201,http://www.youtube.com/channel/UCDFFXmNc5CLOzu3duC2JE5w,كلامك صحيح,0.0,1.0
202,http://www.youtube.com/channel/UCRgq85GO7P8eY9TgXdGvnFw,ياربي كون جات بحذايا لكف تكره من وجها,1.0,1.0
203,http://www.youtube.com/channel/UCsE6JAC1aUludLm3BSOBFEg,راني معاها في كل كلمة قالتها او يزيدو يهدرو عالهند لجمل ماشافش عرورتو راهم متطورين علينا في كلش في الفكر والفهم والتخلف ماراهوش فالفقر برك راهو فالراس وطريقة تفكير الناس الغير عقلانية,1.0,1.0
204,http://www.youtube.com/channel/UCD0xsl9WTD2RJnDhm0cQTCw,فمك كثر من جبهتك,1.0,1.0
205,http://www.youtube.com/channel/UCTACWxMefoWBVY1Tjq_yGnQ,مديتها في روحك بشوية برك عروحك قاعدة تعيفي حاشى خليقة ربي امسحي لمكياج وشوفي مع روحك,1.0,1.0
206,http://www.youtube.com/channel/UCFg6phkCnVYztvfmRXR5UbA,صحبتي,0.0,1.0
207,http://www.youtube.com/channel/UCbxYvwruGkI4W8GGIzG9_xg,ونتي فرحانة بروحك,1.0,1.0
208,http://www.youtube.com/channel/UCbxYvwruGkI4W8GGIzG9_xg,فيكتوري الله يرحمها جديدة ذي,0.0,1.0
209,http://www.youtube.com/channel/UCbxYvwruGkI4W8GGIzG9_xg,بصح كي قالت حيوانات نسات روحها وقيل,1.0,1.0
210,http://www.youtube.com/channel/UC1fHLDr3uiZ3VCgqBgONJ5w,قبل ان تنتقدي احد ابديي بنفسك,1.0,1.0
211,http://www.youtube.com/channel/UCuqF8nWhBoehgXguN0t32kQ,نتي ربي استغفر الله باش ترجميهم تحرقيهم بغف تعي,1.0,1.0
212,http://www.youtube.com/channel/UCuqF8nWhBoehgXguN0t32kQ,كي قولتي ريبيكا برك راكي بينتي روحك واش تسواي نتي هبلتي حنا رانا نعاندوا فيك,1.0,1.0
213,http://www.youtube.com/channel/UCZKIUlCAeoq5CdAh-8s6KtQ,كنت استغرب من الفراعنة عندما كانوا يرسمون راس انسان على اجساد الحيوانات اليوم ايقنت انه كانت لهم نظرة مستقبلية ثاقبة,1.0,1.0
214,http://www.youtube.com/channel/UCMR8M54d9izPkYufeVfnXqQ,مونيا حمر,1.0,1.0
215,http://www.youtube.com/channel/UC5OorLoz2mF7GCbxtgq2nQA,القصاص يالحمارة يطبق ولي قتلوه مايدوهومش للحبس مابد,1.0,1.0
216,http://www.youtube.com/channel/UC5OorLoz2mF7GCbxtgq2nQA,ختيتي ربي يحفضك شتي وين لقيتي هاذ لفيديو اكتبيلها نتي مسيحية وسيبون,1.0,1.0
217,http://www.youtube.com/channel/UCTW_fPI7ufwgNDrBFlSotpA,شيماء الله يرحمها ويوسع عليها حنا ندعيولها برحمة وخلاص كلشي في يد ربي سبحانو,0.0,1.0
218,http://www.youtube.com/channel/UCTW_fPI7ufwgNDrBFlSotpA,شكون لي رخيسا,1.0,1.0
219,http://www.youtube.com/channel/UCNoLuwkkM23KFj3SH83SEiw,رخيسة,1.0,1.0
220,http://www.youtube.com/channel/UCzmtgWq7JYfHhKmvyp5fViw,التاي بعمرك زعمى نتيا راكي ساترى عمرك,1.0,1.0
221,http://www.youtube.com/channel/UCP_af_-PuLtL_i2gnmiq88w,ونراهم لبنات الفحلات لميحطوش كيلو مكياج ويلعبوها نسا,0.0,1.0
222,http://www.youtube.com/channel/UCQvQRFrvHYafvXuM_fwlERg,عندها الحق حكمت عليها من هدرة الناس باينة بلي ما عممتش,0.0,1.0
223,http://www.youtube.com/channel/UCmM93eq2CYL5tLZh1uEoANg,حسبي الله ونعم الوكيل فيك,0.0,1.0
224,http://www.youtube.com/channel/UCksj3F0ylTwjl-R7cDgnjrw,روحي نحي السنسلة لراكى لبستها فيها صليب يا الجاهلا واش راكى حاسبا روحك الله يهديك انت اميرة,1.0,1.0
225,http://www.youtube.com/channel/UC4qlDeTlfdEEHabrAlxSQOQ,مريضة نفسيا مسكينة,1.0,1.0
226,http://www.youtube.com/channel/UCGUmCNlbKeFfDa6mPr46W6w,كلامك صح بصح جبتيها بالغش وربي يهدينا المغتصب لايفرق بين متحجبة او غير متحجبة لانو عندو مرض في مخو,1.0,1.0
227,http://www.youtube.com/channel/UCjLXFJVaX-FHSM3jaZJu8yA,وين اهانت الشعب وتكبروا فالحكايات صح شعب مش متربي ومعظممو عندو كبث حتى المتزوجين وفساد في كل شيء كلامك صحيح مجتمع يعيف,1.0,1.0
228,http://www.youtube.com/channel/UCNIuAsogKeya8OYW5ATbOHg,انا هادي كامل مانعرفهاش بصح صبت عندها صح وقت رانا عايشينو ربي يستر والله يهدينا انشالله نكونو من اهل الجنة,0.0,1.0
229,http://www.youtube.com/channel/UCk0krvwM867fSOXd7qkLmkA,اذا كان رايك بلي هاذي عندها الحق مالا غير ريزيرفي بلاصتك فصبيطار المهابل خطراش لازملك تعاودي تفرزي مخك لحبيبة,1.0,1.0
230,http://www.youtube.com/channel/UCHZ3cY0VSsIeUntBD5ub_Xg,عندك الصح مونيا راني معاك في قاع لي قلتيه انا وهراني عايش في لالمان نصيحتي ليك قاع الموهوبين هربي هاديك قاع مش بلاد بلاد شابة شعب جاهل ما درنا والو,1.0,1.0
231,http://www.youtube.com/channel/UC2bIZlDAgCW_kmlEl3MnHCA,رخيس,1.0,1.0
232,http://www.youtube.com/channel/UCBiRZmWbmfGFPP0dgV-1lRw,درقي جبهتك ونبعد اهدري على الشعب الجزايري,1.0,1.0
233,http://www.youtube.com/channel/UCAQqLqK5F0udZgSJeOShAVg,ديري خيمار اومبعدا ارواحي تهدري,1.0,1.0
234,http://www.youtube.com/channel/UCckDa-2P73qtC3hAgdxpGOg,معدكش الحق الا حجاب خط احمر,1.0,1.0
235,http://www.youtube.com/channel/UCmiFp_v4TNJU7ZaLMEFkE2Q,روحي استري روحك حسيتك ضااملة الجنة اعوذ بالله من الشيطان الرجيم,1.0,1.0
236,http://www.youtube.com/channel/UC9g6SRMlgyO7XvFuQLSodAQ,كلامك صحيح 100 فهمت قصدك انا عشت مع ليهود صح عندهم الرحمة على بعضهم البعض نحن العكس,1.0,1.0
237,http://www.youtube.com/channel/UCH7oto92weMr03f1OcE-QOA,لقصاص نطبقو عليك,1.0,1.0
238,http://www.youtube.com/channel/UCH7oto92weMr03f1OcE-QOA,امشي نحي صليب هذاك لي ديرتها,1.0,1.0
239,http://www.youtube.com/channel/UCXm2VUVGh3oTE7G117rX0iw,مالواحد الجيه عندها الحق مي غلطت كي عممت علا الجميع مي كلامها منطقي على بعض الناس ماشي كامل,0.0,1.0
240,http://www.youtube.com/channel/UCDZ3gB84wIAogsXwFL-ElgA,خماج روحي جبهت التحرير هع,1.0,1.0
241,http://www.youtube.com/channel/UCm2ntPGGb1_2keayxImSlVA,الصراحه قالت الحق وهي خاطبت فيه معينه من الذكور مي الغريب في الامر انو الشعب كامل ناض ضدها الغريب انو كامل صنفتو رواحكم لنفس الفيه مي الهدرا قياس وكل واحد يلبس قيسو وغاضتكم كي هدرت علا ناس لي ضل فطرقات انا الحق نسميهم ذر وحاشا الرجال لموهم الفيه لي تخمامها كامل كيفاه تغتصب وكيفاه تملك طفله ودير ودير فيها تستاهل كل كلمه قالتها حتى انو تحدثت بحترام بانسبه لي شي لي ديرو فيه والهدرات لي تهدرو فيهم للبنات فطرقات ومن هذا المنبر نقول حسبيا الله ونعم الوكيل في كل واحدرخيس وتحيه لكل واحد مزال مالاحش هدره عيانه للمرا وتحيا رجال وبنات الفاميليه وماذابيكم تبركاكم من الخقره شفتوها وليه راكم تحقرو,1.0,1.0
242,http://www.youtube.com/channel/UCHLggrqubQVMjuoyQ2CBInQ,كلامها موجه للمتحرشين الفيديو كامل مفيهش اي اشارة للشعب الجزايري هاجمت الناس لي كانو يبرو مقتل شيماء كلامها واضح,0.0,1.0
243,http://www.youtube.com/channel/UCkNQLrIPB7si7a2Iwm3xnNQ,حلابين الله غالب متفهموش,1.0,1.0
244,http://www.youtube.com/channel/UCp69ELn0Q41jLghQhL9eRUg,والله صح مفهمتش علاش جايبينها موراها هدرت كلمة الحق,0.0,1.0
245,http://www.youtube.com/channel/UCABX74Ou0VEYYKX4wJh_dqg,شكيتك نتا الرجل الوحيد لي خذا هدرتها بعقلانية ما فهمتش فاش غلطت باه عايروها قد هاك والبروبلام نساو قضية شيماء وراحو يعايروها هي,0.0,1.0
246,http://www.youtube.com/channel/UCtAwBBe3iAn7FJCc3uYC4QA,مسكين راح تروح للحبس,1.0,1.0
247,http://www.youtube.com/channel/UCGfUH7EluesqZm04Dx-1ztA,مونية بن فيغول عندها الحق مونيا نستعرف بيها,0.0,1.0
248,http://www.youtube.com/channel/UCkQbDG8Bi-2bIIahh6AlWWQ,ترباي نتيا برك,1.0,1.0
249,http://www.youtube.com/channel/UCY7dajLutY-Mf2c9_Sr_AEA,عندها الحق والاغلبية ميحبش الصراحة,0.0,1.0
250,http://www.youtube.com/channel/UCDT_XyJqvUqFzOs1OBz6YqQ,عندها الحق مونيا نستعرف بيها الصح يجرح,0.0,1.0
251,http://www.youtube.com/channel/UC2oZSn6sVixUS5DrHI6Qv9Q,كغير ضهرتي فل العشرية السوداء ولا ضك والله غير مريضة,1.0,1.0
252,http://www.youtube.com/channel/UCPlKgRmi9tgWzsuFDsrxIZw,انت اخر واحد اللي يهدر على الرجل الجزايري,1.0,1.0
253,http://www.youtube.com/channel/UCPlKgRmi9tgWzsuFDsrxIZw,ربي يهديك ياموسطاشة,1.0,1.0
254,http://www.youtube.com/channel/UC2oZSn6sVixUS5DrHI6Qv9Q,شيما ربي يغفرلها ويرحملها اما نتي ربي يهديك ماتحطيش الناس راهم مخلوعين بيك وبزينك وطوموبيلتك االمسكينة انا ما نعرفكش بصح نقولك حاجة نتي كان جيتي تشتي الخير كان شتيتيه لروحك ومحطيتيش روحك في هديك الصورة وسترتي روحك باسكو الذبان لا لقا حاجا عريانة باينة بلي يدور عليها والحمد الله على نعمة الحجاب وماتقوليش بلي الاسلام ماراهوش فل البسة لالا الاسلام راهو شامل لكلش ومدام عاجبك المجتمع الفرنسي روحي عيشي معاهم بركاي ماتفزدي في بنات الجزاير,1.0,1.0
255,http://www.youtube.com/channel/UCZ4RXy-vhBUra8uHmMEEwJw,سمحيلنا مونيا عندك الحق حنا شعب مكبوت,1.0,1.0
256,http://www.youtube.com/channel/UCQNlw52b-qUQkr_Gmk-xH1w,ادعوا معايا انشاله يغفرلنا,0.0,1.0
257,http://www.youtube.com/channel/UCQNlw52b-qUQkr_Gmk-xH1w,زعمى راكي حاسبة روحك مانعرفش وشنوا انتي والوا بالنسبة للجزايريات كاين الدنيا شابين اعليك انني شوية شابة بالماكياج ميبصح تنحي الماكياج تولي ابشع من ملك الموت ياودي الله يهديك,1.0,1.0
258,http://www.youtube.com/channel/UCxZpG2rkmFfQO1-k1RX98KA,ادي جبهتك وحكايتك,1.0,1.0
259,http://www.youtube.com/channel/UCN8sY6s0fCPI78jp7aWloUA,راكي حالة تقولي بالي حنا كافريين,1.0,1.0
260,http://www.youtube.com/channel/UCMhomGAuRgLp7TgQJrULCHA,راك تقارني المسلمين بالمسيحيين يخي موسطاشة استغفري ربك ونحي هاذوك اظافر الشيطان وعندهم الحق كي قالو راك دايرا الصليب والله ماحق عليك وباش نزيد نقولك اميرة نتي سوفجتيها كانت لباس بيها شيطانة كبيرة,1.0,1.0
